NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
9,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.7208343,940.642999460486,300
10,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.659697,942.336908828403,300
1,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.7272645,898.883143001791,300
2,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.6816521,920.07362219193,300
3,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.8015371,916.873716240301,300
4,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.7045089,924.866792392116,300
5,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.6875181,904.146107166075,300
6,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.6887955,934.441150755802,300
7,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.7019318,918.095481120873,300
8,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.6945064,917.974197671561,300
9,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.725903,940.642999460486,300
10,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,2,2,inversion,6.6593568,942.336908828403,300
1,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2633382,894.993073044739,300
2,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3059136,886.077733497645,300
3,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2928483,906.079237061484,300
4,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2821466,892.639384738735,300
5,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2820399,889.811656076,300
6,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2982391,880.530379020868,300
7,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2794272,874.438593055829,300
8,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3132112,875.082774770309,300
9,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2955343,843.571029393207,300
10,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2875394,874.502461204258,300
1,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.4073286,894.993073044739,300
2,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3030553,886.077733497645,300
3,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2660907,906.079237061484,300
4,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2846515,892.639384738735,300
5,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2788805,889.811656076,300
6,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2769201,880.530379020868,300
7,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3057962,874.438593055829,300
8,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2905016,875.082774770309,300
9,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2778146,843.571029393207,300
10,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2674653,874.502461204258,300
1,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3156167,894.993073044739,300
2,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2575883,886.077733497645,300
3,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2989728,906.079237061484,300
4,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2609451,892.639384738735,300
5,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2540583,889.811656076,300
6,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3182219,880.530379020868,300
7,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2938556,874.438593055829,300
8,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2995857,875.082774770309,300
9,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.2954381,843.571029393207,300
10,x_orderx,300,300,0.05,0.15,0.3,4,0.5,70,2,2,inversion,6.3095012,874.502461204258,300
1,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8915055,886.146394999242,300
2,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8095777,891.743666906817,300
3,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8256547,828.524398427069,300
4,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8148114,859.101615941507,300
5,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7962188,877.06579623527,300
6,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7773228,893.901303712981,300
7,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8245868,887.336363369189,300
8,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7752919,869.674696051949,300
9,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8205303,860.73668506738,300
10,xalt_edges,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8262578,893.785178157836,300
1,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.843089,886.146394999242,300
2,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8129026,891.743666906817,300
3,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8349581,828.524398427069,300
4,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7891812,859.101615941507,300
5,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8389809,877.06579623527,300
6,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7942017,893.901303712981,300
7,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7834349,887.336363369189,300
8,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8239371,869.674696051949,300
9,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8320512,860.73668506738,300
10,xpmx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7940113,893.785178157836,300
1,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8346436,886.146394999242,300
2,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.9583788,891.743666906817,300
3,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8265566,828.524398427069,300
4,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8770704,859.101615941507,300
5,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8340493,877.06579623527,300
6,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.797548,893.901303712981,300
7,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8084784,887.336363369189,300
8,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.7833131,869.674696051949,300
9,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8083641,860.73668506738,300
10,x_orderx,300,300,0.1,0.15,0.3,4,0.5,70,2,2,inversion,5.8571952,893.785178157836,300
1,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7536503,1071.27963664861,300
2,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6953005,1053.18241818155,300
3,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6911057,981.721107059516,300
4,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6719321,1025.60064777114,300
5,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7185594,1013.84064751415,300
6,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6950831,1068.08694045223,300
7,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6532377,1049.15218190327,300
8,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6596164,1022.22036097868,300
9,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7463854,1052.75148923605,300
10,xalt_edges,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6752034,1024.25268212447,300
1,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6839653,1071.27963664861,300
2,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6410988,1053.18241818155,300
3,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.652377,981.721107059516,300
4,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.642853,1025.60064777114,300
5,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6877852,1013.84064751415,300
6,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6928393,1068.08694045223,300
7,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7321195,1049.15218190327,300
8,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7049289,1022.22036097868,300
9,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7142091,1052.75148923605,300
10,xpmx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7759125,1024.25268212447,300
1,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7141946,1071.27963664861,300
2,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6705819,1053.18241818155,300
3,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7006511,981.721107059516,300
4,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6558795,1025.60064777114,300
5,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7025279,1013.84064751415,300
6,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.694441,1068.08694045223,300
7,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6801858,1049.15218190327,300
8,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7226974,1022.22036097868,300
9,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.7107554,1052.75148923605,300
10,x_orderx,300,300,0.01,0.7,0.7,4,0.5,70,2,2,inversion,7.6627287,1024.25268212447,300
1,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2522269,917.434615766767,300
2,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.3171473,885.233874525139,300
3,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2285004,895.237968571159,300
4,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2341143,925.186700796752,300
5,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2288635,930.796795081852,300
6,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.4257937,918.799659638136,300
7,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2572941,972.024195768499,300
8,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2283799,859.65299985551,300
9,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2095314,912.97162115248,300
10,xalt_edges,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2270158,871.193566789891,300
1,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2281092,917.434615766767,300
2,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2224167,885.233874525139,300
3,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2103218,895.237968571159,300
4,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2442003,925.186700796752,300
5,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2437696,930.796795081852,300
6,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2289159,918.799659638136,300
7,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2536774,972.024195768499,300
8,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2589821,859.65299985551,300
9,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2309785,912.97162115248,300
10,xpmx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2262277,871.193566789891,300
1,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2718555,917.434615766767,300
2,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2137968,885.233874525139,300
3,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2187898,895.237968571159,300
4,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2547781,925.186700796752,300
5,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2427487,930.796795081852,300
6,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2325672,918.799659638136,300
7,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.259842,972.024195768499,300
8,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2146166,859.65299985551,300
9,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2275744,912.97162115248,300
10,x_orderx,300,300,0.05,0.7,0.7,4,0.5,70,2,2,inversion,7.2467093,871.193566789891,300
1,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7029195,910.348896589333,300
2,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6962817,920.458667235616,300
3,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.663084,855.299651965157,300
4,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6861886,897.151738594297,300
5,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6713711,923.010076544497,300
6,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6746093,895.321521059761,300
7,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6991359,863.458665917143,300
8,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7087179,890.463935653945,300
9,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6958818,931.804606189153,300
10,xalt_edges,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6494921,905.652655129889,300
1,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6756918,910.348896589333,300
2,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7155529,920.458667235616,300
3,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6778333,855.299651965157,300
4,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7080565,897.151738594297,300
5,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7089025,923.010076544497,300
6,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6786621,895.321521059761,300
7,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7125663,863.458665917143,300
8,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7257306,890.463935653945,300
9,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6768988,931.804606189153,300
10,xpmx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.679849,905.652655129889,300
1,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7128231,910.348896589333,300
2,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6560411,920.458667235616,300
3,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6538457,855.299651965157,300
4,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7281708,897.151738594297,300
5,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7186505,923.010076544497,300
6,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.667485,895.321521059761,300
7,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6970144,863.458665917143,300
8,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.7279934,890.463935653945,300
9,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6833598,931.804606189153,300
10,x_orderx,300,300,0.1,0.7,0.7,4,0.5,70,2,2,inversion,6.6740047,905.652655129889,300
1,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.703063,1071.27963664861,300
2,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6609187,1053.18241818155,300
3,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7004347,981.721107059516,300
4,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7110098,1025.60064777114,300
5,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6892062,1013.84064751415,300
6,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6986208,1068.08694045223,300
7,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.705197,1049.15218190327,300
8,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7937588,1022.22036097868,300
9,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.671625,1052.75148923605,300
10,xalt_edges,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6528658,1024.25268212447,300
1,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7223734,1071.27963664861,300
2,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6877894,1053.18241818155,300
3,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6726672,981.721107059516,300
4,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6451101,1025.60064777114,300
5,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7132801,1013.84064751415,300
6,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6980653,1068.08694045223,300
7,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7156506,1049.15218190327,300
8,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.684382,1022.22036097868,300
9,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7168642,1052.75148923605,300
10,xpmx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.8955771,1024.25268212447,300
1,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.841736,1071.27963664861,300
2,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6995529,1053.18241818155,300
3,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6889925,981.721107059516,300
4,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7076961,1025.60064777114,300
5,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.696517,1013.84064751415,300
6,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6621074,1068.08694045223,300
7,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7174925,1049.15218190327,300
8,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6986952,1022.22036097868,300
9,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.7125041,1052.75148923605,300
10,x_orderx,300,300,0.01,0.65,0.7,4,0.5,70,2,2,inversion,7.6889112,1024.25268212447,300
1,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.25002,917.434615766767,300
2,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.22391,885.233874525139,300
3,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.1841641,895.237968571159,300
4,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2432446,925.186700796752,300
5,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2310086,930.796795081852,300
6,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2382656,918.799659638136,300
7,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2528139,972.024195768499,300
8,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2472723,859.65299985551,300
9,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2028593,912.97162115248,300
10,xalt_edges,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2212365,871.193566789891,300
1,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2281701,917.434615766767,300
2,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.1873106,885.233874525139,300
3,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2189374,895.237968571159,300
4,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.1923157,925.186700796752,300
5,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2346262,930.796795081852,300
6,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2346982,918.799659638136,300
7,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2651027,972.024195768499,300
8,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2255576,859.65299985551,300
9,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2115561,912.97162115248,300
10,xpmx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.1767774,871.193566789891,300
1,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2609097,917.434615766767,300
2,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2692077,885.233874525139,300
3,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2454476,895.237968571159,300
4,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2374898,925.186700796752,300
5,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2395779,930.796795081852,300
6,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2155987,918.799659638136,300
7,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2568771,972.024195768499,300
8,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2196157,859.65299985551,300
9,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2779383,912.97162115248,300
10,x_orderx,300,300,0.05,0.65,0.7,4,0.5,70,2,2,inversion,7.2497658,871.193566789891,300
1,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6984252,910.348896589333,300
2,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.667196,920.458667235616,300
3,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6759198,855.299651965157,300
4,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6960884,897.151738594297,300
5,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7024346,923.010076544497,300
6,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6653872,895.321521059761,300
7,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7019477,863.458665917143,300
8,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7058921,890.463935653945,300
9,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6602066,931.804606189153,300
10,xalt_edges,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6622818,905.652655129889,300
1,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.9898442,910.348896589333,300
2,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6614158,920.458667235616,300
3,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6975103,855.299651965157,300
4,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6862858,897.151738594297,300
5,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6908061,923.010076544497,300
6,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7208322,895.321521059761,300
7,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6858613,863.458665917143,300
8,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7151249,890.463935653945,300
9,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6844997,931.804606189153,300
10,xpmx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6836183,905.652655129889,300
1,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.706844,910.348896589333,300
2,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6963485,920.458667235616,300
3,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6753973,855.299651965157,300
4,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7055807,897.151738594297,300
5,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.67372,923.010076544497,300
6,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.7137269,895.321521059761,300
7,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6932852,863.458665917143,300
8,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6810102,890.463935653945,300
9,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.6853429,931.804606189153,300
10,x_orderx,300,300,0.1,0.65,0.7,4,0.5,70,2,2,inversion,6.703194,905.652655129889,300
