NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
10,xpmx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.8909222,788.775613039758,291
1,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.2703246,836.876445927548,242
2,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.9976734,832.907011056625,300
3,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,4.0471914,860.807915619594,300
4,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,4.0214345,782.693633421319,300
5,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,4.0042549,806.469672910274,300
6,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.3131821,804.607554438275,244
7,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,4.0187075,860.282643875113,300
8,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.2164471,818.134754109184,237
9,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.9973587,823.676694325454,300
10,x_orderx,300,300,0.1,0.65,0.15,4,0.5,70,2,1,insert,3.8980709,788.775613039758,291
1,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2757458,813.42742672658,300
2,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2670347,890.94530665257,300
3,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3506137,811.954664254603,300
4,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3363181,788.780748516546,300
5,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2815934,771.642844727574,300
6,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2853767,785.175300973126,300
7,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2840016,763.11279816519,300
8,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2925038,766.862481162007,300
9,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2523404,799.23916803193,300
10,xalt_edges,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2774223,808.813416314684,300
1,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3192281,813.42742672658,300
2,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3460908,890.94530665257,300
3,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3067383,811.954664254603,300
4,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3176223,788.780748516546,300
5,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2952304,771.642844727574,300
6,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2852727,785.175300973126,300
7,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.304542,763.11279816519,300
8,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.286473,766.862481162007,300
9,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3047977,799.23916803193,300
10,xpmx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2953839,808.813416314684,300
1,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3123392,813.42742672658,300
2,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3043603,890.94530665257,300
3,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3020878,811.954664254603,300
4,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2832582,788.780748516546,300
5,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.346877,771.642844727574,300
6,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3056966,785.175300973126,300
7,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3643996,763.11279816519,300
8,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.2717922,766.862481162007,300
9,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3722034,799.23916803193,300
10,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,1,insert,4.3352158,808.813416314684,300
1,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1534563,817.932914491324,300
2,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1833314,797.873838582698,300
3,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2311207,890.00396990017,300
4,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1937722,806.496459590854,300
5,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2298943,800.781909199138,300
6,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1559523,807.808213396437,300
7,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1720868,878.705962588761,300
8,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.3863007,794.687869058699,300
9,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1839514,784.020480611952,300
10,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1809475,810.099092217657,300
1,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1564737,817.932914491324,300
2,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1611805,797.873838582698,300
3,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1617697,890.00396990017,300
4,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1780158,806.496459590854,300
5,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.234272,800.781909199138,300
6,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1734949,807.808213396437,300
7,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1750787,878.705962588761,300
8,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1717543,794.687869058699,300
9,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2162497,784.020480611952,300
10,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2276858,810.099092217657,300
1,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1615325,817.932914491324,300
2,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1789932,797.873838582698,300
3,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1916856,890.00396990017,300
4,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1850358,806.496459590854,300
5,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2352242,800.781909199138,300
6,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1635999,807.808213396437,300
7,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2226279,878.705962588761,300
8,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.2483755,794.687869058699,300
9,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1802794,784.020480611952,300
10,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,1,insert,4.1666229,810.099092217657,300
1,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.3441305,836.876445927548,242
2,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0290785,832.907011056625,300
3,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0331831,860.807915619594,300
4,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0576972,782.693633421319,300
5,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0126661,806.469672910274,300
6,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.3157557,804.607554438275,244
7,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0079029,860.282643875113,300
8,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.1975058,818.134754109184,237
9,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0324603,823.676694325454,300
10,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.9207302,788.775613039758,291
1,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.2743548,836.876445927548,242
2,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0516949,832.907011056625,300
3,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0284017,860.807915619594,300
4,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0997707,782.693633421319,300
5,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0044849,806.469672910274,300
6,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.2951428,804.607554438275,244
7,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0447684,860.282643875113,300
8,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.198587,818.134754109184,237
9,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0468936,823.676694325454,300
10,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.952181,788.775613039758,291
1,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.2717447,836.876445927548,242
2,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0606452,832.907011056625,300
3,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0832989,860.807915619594,300
4,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.056509,782.693633421319,300
5,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0142139,806.469672910274,300
6,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.2952827,804.607554438275,244
7,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0060116,860.282643875113,300
8,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.2127703,818.134754109184,237
9,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,4.0534149,823.676694325454,300
10,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,1,insert,3.8975258,788.775613039758,291
1,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8151713,819.305929593526,300
2,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8185305,837.833666496973,300
3,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7683144,801.517724454437,300
4,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8125622,810.256928860282,300
5,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7683918,806.252924586315,300
6,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7532376,782.065680248008,300
7,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8080168,765.028779987736,300
8,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7766139,760.968147271682,300
9,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8564679,854.904906809448,300
10,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7526846,797.682860957006,300
1,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7779223,819.305929593526,300
2,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7510043,837.833666496973,300
3,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8867219,801.517724454437,300
4,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8383818,810.256928860282,300
5,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.858114,806.252924586315,300
6,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7635377,782.065680248008,300
7,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.9206443,765.028779987736,300
8,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7728913,760.968147271682,300
9,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7618484,854.904906809448,300
10,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7412034,797.682860957006,300
1,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8169815,819.305929593526,300
2,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8185282,837.833666496973,300
3,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8099869,801.517724454437,300
4,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7906493,810.256928860282,300
5,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8332625,806.252924586315,300
6,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7543376,782.065680248008,300
7,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7608525,765.028779987736,300
8,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7785932,760.968147271682,300
9,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.7882204,854.904906809448,300
10,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,1,insert,4.8211808,797.682860957006,300
1,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6404803,724.798391675245,300
2,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6723324,795.261903846836,300
3,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.7220152,756.194580164839,300
4,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6320211,704.692804023727,300
5,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6804037,751.296593617068,300
6,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6976358,764.548956524008,300
7,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6106412,801.95194438335,300
8,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6990914,776.065838132335,300
9,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.7451227,763.892261495864,300
10,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.7036865,726.50950573292,300
1,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6651478,724.798391675245,300
2,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.7359936,795.261903846836,300
3,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6382469,756.194580164839,300
4,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.68151,704.692804023727,300
5,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.8185742,751.296593617068,300
6,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.5935894,764.548956524008,300
7,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.613996,801.95194438335,300
8,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6137323,776.065838132335,300
9,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6618848,763.892261495864,300
10,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6583916,726.50950573292,300
1,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6276483,724.798391675245,300
2,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6648095,795.261903846836,300
3,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.670015,756.194580164839,300
4,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6972634,704.692804023727,300
5,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6285872,751.296593617068,300
6,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.616141,764.548956524008,300
7,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.5796129,801.95194438335,300
8,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6581694,776.065838132335,300
9,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.7008325,763.892261495864,300
10,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,1,insert,4.6434835,726.50950573292,300
1,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5108507,752.23639846842,300
2,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4368332,779.492178059759,300
3,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.42816,756.069157620968,300
4,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4778106,728.877440084231,300
5,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5133898,711.624097249253,300
6,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4893626,758.524408892757,300
7,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4369409,725.027717596025,300
8,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4994557,763.678296759657,300
9,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4750312,753.703846168337,300
10,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4326088,794.394270095893,300
1,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4500572,752.23639846842,300
2,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4325167,779.492178059759,300
3,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4199731,756.069157620968,300
4,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4777421,728.877440084231,300
5,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.3935204,711.624097249253,300
6,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4291532,758.524408892757,300
7,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5098333,725.027717596025,300
8,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5022242,763.678296759657,300
9,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4670446,753.703846168337,300
10,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4179671,794.394270095893,300
1,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4466267,752.23639846842,300
2,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4486246,779.492178059759,300
3,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4668313,756.069157620968,300
4,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4794962,728.877440084231,300
5,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4807861,711.624097249253,300
6,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5403438,758.524408892757,300
7,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.5032593,725.027717596025,300
8,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4377233,763.678296759657,300
9,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4556261,753.703846168337,300
10,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,1,insert,4.4279642,794.394270095893,300
1,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7931343,819.305929593526,300
2,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7591509,837.833666496973,300
3,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8188149,801.517724454437,300
4,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7928361,810.256928860282,300
5,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7730695,806.252924586315,300
6,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8071416,782.065680248008,300
7,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7636983,765.028779987736,300
8,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8168169,760.968147271682,300
9,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8351455,854.904906809448,300
10,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7539908,797.682860957006,300
1,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7880906,819.305929593526,300
2,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7819314,837.833666496973,300
3,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8333587,801.517724454437,300
4,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8097289,810.256928860282,300
5,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7859584,806.252924586315,300
6,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7907608,782.065680248008,300
7,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7342625,765.028779987736,300
8,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7700841,760.968147271682,300
9,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7958857,854.904906809448,300
10,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8245618,797.682860957006,300
1,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7811733,819.305929593526,300
2,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7863106,837.833666496973,300
3,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7806559,801.517724454437,300
4,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8323969,810.256928860282,300
5,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7827887,806.252924586315,300
6,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7824025,782.065680248008,300
7,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.7914055,765.028779987736,300
8,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8356588,760.968147271682,300
9,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8062339,854.904906809448,300
10,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,1,insert,4.8022005,797.682860957006,300
1,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.5922879,724.798391675245,300
2,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6505338,795.261903846836,300
3,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6584597,756.194580164839,300
4,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6346626,704.692804023727,300
5,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6271659,751.296593617068,300
6,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.7360915,764.548956524008,300
7,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6213073,801.95194438335,300
8,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6524321,776.065838132335,300
9,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6821145,763.892261495864,300
10,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6097802,726.50950573292,300
1,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6614521,724.798391675245,300
2,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.5948288,795.261903846836,300
3,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.7316255,756.194580164839,300
4,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6831175,704.692804023727,300
5,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.612076,751.296593617068,300
6,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6129131,764.548956524008,300
7,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6425962,801.95194438335,300
8,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6439901,776.065838132335,300
9,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.678843,763.892261495864,300
10,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6550024,726.50950573292,300
1,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6066265,724.798391675245,300
2,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.7086549,795.261903846836,300
3,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6390787,756.194580164839,300
4,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6489031,704.692804023727,300
5,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6599132,751.296593617068,300
6,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6727039,764.548956524008,300
7,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6171088,801.95194438335,300
8,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6454137,776.065838132335,300
9,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6760151,763.892261495864,300
10,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,1,insert,4.6504132,726.50950573292,300
1,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4717906,752.23639846842,300
2,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4964942,779.492178059759,300
3,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4231278,756.069157620968,300
4,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4175092,728.877440084231,300
5,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4187207,711.624097249253,300
6,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,1,insert,4.4896201,758.524408892757,300
